ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
224051_at,1.937130205,4.242562396,3.077021492,0.004356411,0.049080316,-2.180076619
227985_at,-1.712363898,8.083007058,-3.076588294,0.004361241,0.04910037,-2.181082399
205118_at,2.144427449,4.180192095,3.076223413,0.004365313,0.049129993,-2.181929507
221127_s_at,1.510830214,7.394188134,3.076124127,0.004366422,0.049132358,-2.182160002
204424_s_at,-2.66633792,4.724341667,-3.075719885,0.004370939,0.04915181,-2.183098414
228575_at,1.695578371,11.27362984,3.075679735,0.004371388,0.04915181,-2.183191618
204962_s_at,1.598739263,9.135695345,3.074958283,0.004379461,0.049208185,-2.184866239
1561378_at,-1.88508718,3.529981366,-3.0740247,0.004389929,0.049315669,-2.18703296
1559029_at,2.182686474,4.386588112,3.073293699,0.004398142,0.049387638,-2.188729282
222871_at,-3.222923648,5.083944586,-3.072579424,0.004406181,0.049427156,-2.19038659
227173_s_at,-1.693293012,6.841505185,-3.071507727,0.004418269,0.049500283,-2.192872843
225681_at,2.218611447,10.93509244,3.071370164,0.004419823,0.049500283,-2.193191947
229271_x_at,3.215985184,4.585612968,3.070377624,0.004431051,0.049573909,-2.195494113
233729_at,1.717011138,4.989380502,3.06986596,0.004436849,0.049619457,-2.196680754
215078_at,2.236013745,8.072436753,3.069360729,0.004442581,0.049657619,-2.197852376
231879_at,2.044113121,6.75282764,3.069317347,0.004443074,0.049657619,-2.197952975
221602_s_at,-2.182823745,6.712759477,-3.068642525,0.004450743,0.049702685,-2.199517711
213412_at,-2.796213398,4.940744333,-3.068523669,0.004452094,0.04970763,-2.199793288
213451_x_at,-2.425116593,7.80903096,-3.068048938,0.004457498,0.049727345,-2.200893938
231013_at,-1.710923315,7.059053022,-3.067359278,0.00446536,0.049794726,-2.202492739
237297_at,-1.883805224,5.700809813,-3.066817461,0.004471545,0.049824461,-2.203748676
242771_at,-2.047749075,4.079631394,-3.065930535,0.004481688,0.049885238,-2.205804331
204758_s_at,-2.093708826,4.264232061,-3.065756902,0.004483676,0.04989721,-2.206206728
219440_at,-1.823971292,7.034822929,-3.065539993,0.004486161,0.049914704,-2.206709405
