gene_id,svm_acc_score
210651_s_at,0.8333333333333334
219434_at,0.8333333333333334
211906_s_at,0.8333333333333334
242334_at,0.8333333333333334
238524_at,0.8333333333333334
212110_at,0.8333333333333334
1554830_a_at,0.8333333333333334
228782_at,0.8333333333333334
216012_at,0.8333333333333334
201474_s_at,0.8333333333333334
1556579_s_at,0.8333333333333334
AFFX-HUMISGF3A/M97935_MA_at,0.8333333333333334
206503_x_at,0.8333333333333334
227135_at,0.8333333333333334
225507_at,0.8333333333333334
226039_at,0.8333333333333334
218959_at,0.8333333333333334
242051_at,0.8333333333333334
1552733_at,0.8333333333333334
201195_s_at,0.8333333333333334
243018_at,0.8333333333333334
227917_at,0.8333333333333334
217999_s_at,0.8333333333333334
221070_s_at,0.8333333333333334
235372_at,0.8333333333333334
203889_at,0.8333333333333334
222303_at,0.8333333333333334
202156_s_at,0.8333333333333334
235269_at,0.8333333333333334
209613_s_at,0.8333333333333334
214297_at,0.8333333333333334
204114_at,0.8333333333333334
1558152_at,0.8333333333333334
227817_at,0.8333333333333334
235199_at,0.8333333333333334
208767_s_at,0.8333333333333334
226609_at,0.8333333333333334
1556985_at,0.8333333333333334
203845_at,0.8333333333333334
210151_s_at,0.8333333333333334
239994_at,0.8333333333333334
209346_s_at,0.8333333333333334
202158_s_at,0.8333333333333334
219561_at,0.8333333333333334
226448_at,0.8333333333333334
230111_at,0.8333333333333334
235892_at,0.8333333333333334
243968_x_at,0.8333333333333334
215724_at,0.8333333333333334
211576_s_at,0.8333333333333334
206454_s_at,0.8333333333333334
203417_at,0.8333333333333334
202827_s_at,0.8333333333333334
221898_at,0.8333333333333334
221234_s_at,0.8333333333333334
216805_at,0.8333333333333334
227232_at,0.8333333333333334
235768_at,0.8333333333333334
228518_at,0.8333333333333334
219454_at,0.8333333333333334
226219_at,0.8333333333333334
242915_at,0.8333333333333334
225292_at,0.8333333333333334
240518_at,0.8333333333333334
205680_at,0.8333333333333334
226771_at,0.8333333333333334
213106_at,0.8333333333333334
205627_at,0.8333333333333334
225646_at,0.8333333333333334
205618_at,0.8333333333333334
1570226_at,0.8333333333333334
235561_at,0.8333333333333334
1552745_at,0.8333333333333334
202887_s_at,0.8333333333333334
208202_s_at,0.8333333333333334
222242_s_at,0.8333333333333334
237443_at,0.8333333333333334
225288_at,0.8333333333333334
203502_at,0.8333333333333334
1569303_s_at,0.8333333333333334
208337_s_at,0.8333333333333334
202458_at,0.8333333333333334
230006_s_at,0.8333333333333334
1566040_at,0.8333333333333334
224020_at,0.8333333333333334
210845_s_at,0.8333333333333334
1556467_at,0.8333333333333334
202580_x_at,0.8333333333333334
241891_at,0.8333333333333334
234967_at,0.8333333333333334
228599_at,0.8333333333333334
201505_at,0.8333333333333334
211966_at,0.8333333333333334
217074_at,0.8333333333333334
208056_s_at,0.8333333333333334
240320_at,0.8333333333333334
204033_at,0.8333333333333334
202236_s_at,0.8333333333333334
1566471_at,0.8333333333333334
209815_at,0.8333333333333334
237899_at,0.8333333333333334
242222_at,0.8333333333333334
209784_s_at,0.8333333333333334
205123_s_at,0.8333333333333334
1559523_at,0.8333333333333334
1559410_at,0.8333333333333334
232451_at,0.8333333333333334
227419_x_at,0.8333333333333334
226944_at,0.8333333333333334
1557257_at,0.8333333333333334
237968_at,0.8333333333333334
210991_s_at,0.8333333333333334
220229_s_at,0.8333333333333334
208345_s_at,0.8333333333333334
201496_x_at,0.8333333333333334
206102_at,0.8333333333333334
207156_at,0.8333333333333334
1553413_at,0.8333333333333334
208425_s_at,0.8333333333333334
208792_s_at,0.8333333333333334
207526_s_at,0.8333333333333334
208206_s_at,0.8333333333333334
202524_s_at,0.8333333333333334
243757_at,0.8333333333333334
227461_at,0.8333333333333334
1558220_at,0.8333333333333334
206428_s_at,0.8333333333333334
228152_s_at,0.8333333333333334
219631_at,0.8333333333333334
222958_s_at,0.8333333333333334
213960_at,0.8333333333333334
203697_at,0.8333333333333334
1555483_x_at,0.8333333333333334
225817_at,0.8333333333333334
213139_at,0.8333333333333334
1564591_a_at,0.8333333333333334
228033_at,0.8333333333333334
236413_at,0.8333333333333334
222222_s_at,0.8333333333333334
238428_at,0.8333333333333334
242535_at,0.8333333333333334
209909_s_at,0.8333333333333334
239410_at,0.8333333333333334
213888_s_at,0.8333333333333334
1564630_at,0.8333333333333334
244350_at,0.8333333333333334
236307_at,0.8333333333333334
241525_at,0.8333333333333334
204160_s_at,0.8333333333333334
238484_s_at,0.8333333333333334
230173_at,0.8333333333333334
232036_at,0.8333333333333334
203485_at,0.8333333333333334
218986_s_at,0.8333333333333334
228523_at,0.8333333333333334
220651_s_at,0.8333333333333334
1562426_a_at,0.8333333333333334
229629_at,0.8333333333333334
239858_at,0.8333333333333334
222362_at,0.8333333333333334
206110_at,0.8333333333333334
233676_at,0.8333333333333334
1555019_at,0.8333333333333334
208133_at,0.8333333333333334
1560562_a_at,0.8333333333333334
202310_s_at,0.8333333333333334
236450_at,0.8333333333333334
230188_at,0.8333333333333334
212143_s_at,0.8333333333333334
234481_at,0.8333333333333334
209541_at,0.8333333333333334
206093_x_at,0.8333333333333334
221625_at,0.8333333333333334
236281_x_at,0.8333333333333334
234608_at,0.8333333333333334
223427_s_at,0.8333333333333334
217391_x_at,0.8333333333333334
206707_x_at,0.8333333333333334
228592_at,0.8333333333333334
205742_at,0.8333333333333334
209504_s_at,0.8333333333333334
217901_at,0.8333333333333334
220450_at,0.8333333333333334
205604_at,0.8333333333333334
230595_at,0.8333333333333334
239183_at,0.8333333333333334
233694_at,0.8333333333333334
203423_at,0.8333333333333334
220065_at,0.8333333333333334
207957_s_at,0.8333333333333334
241714_at,0.8333333333333334
229055_at,0.8333333333333334
1554997_a_at,0.8333333333333334
1554679_a_at,0.8333333333333334
217859_s_at,0.8333333333333334
210155_at,0.8333333333333334
1554459_s_at,0.8333333333333334
210133_at,0.8333333333333334
206237_s_at,0.8333333333333334
205825_at,0.8333333333333334
1553405_a_at,0.8333333333333334
1569112_at,0.8333333333333334
231932_at,0.8333333333333334
243954_at,0.8333333333333334
220994_s_at,0.8333333333333334
232211_at,0.8333333333333334
228258_at,0.8333333333333334
203331_s_at,0.8333333333333334
231365_at,0.8333333333333334
217294_s_at,0.8333333333333334
218312_s_at,0.8333333333333334
241128_at,0.8333333333333334
219650_at,0.8333333333333334
232929_at,0.8333333333333334
1560950_at,0.8333333333333334
240057_at,0.8333333333333334
208791_at,0.8333333333333334
1561857_at,0.8333333333333334
206519_x_at,0.8333333333333334
219812_at,0.8333333333333334
228260_at,0.8333333333333334
226138_s_at,0.8333333333333334
229964_at,0.8333333333333334
241363_at,0.8333333333333334
216985_s_at,0.8333333333333334
230578_at,0.8333333333333334
219452_at,0.8333333333333334
1564229_at,0.8333333333333334
1558523_at,0.8333333333333334
231093_at,0.8333333333333334
205290_s_at,0.8333333333333334
235296_at,0.8333333333333334
205407_at,0.8333333333333334
237865_x_at,0.8333333333333334
205699_at,0.8333333333333334
227123_at,0.8333333333333334
229569_at,0.8333333333333334
217475_s_at,0.8333333333333334
205632_s_at,0.8333333333333334
206227_at,0.8333333333333334
210279_at,0.8333333333333334
1560066_at,0.8333333333333334
208536_s_at,0.8333333333333334
216880_at,0.8333333333333334
233304_at,0.8333333333333334
201939_at,0.8333333333333334
239394_at,0.8333333333333334
243519_at,0.8333333333333334
242385_at,0.8333333333333334
1562443_at,0.8333333333333334
236271_at,0.8333333333333334
219041_s_at,0.8333333333333334
205941_s_at,0.8333333333333334
210492_at,0.8333333333333334
220093_at,0.8333333333333334
227628_at,0.8333333333333334
214339_s_at,0.8333333333333334
242697_at,0.8333333333333334
205195_at,0.8333333333333334
226570_at,0.8333333333333334
221874_at,0.8333333333333334
208515_at,0.8333333333333334
240583_at,0.8333333333333334
202828_s_at,0.8333333333333334
205724_at,0.8333333333333334
205676_at,0.8333333333333334
1561884_at,0.8333333333333334
202619_s_at,0.8333333333333334
237803_x_at,0.8333333333333334
244125_at,0.8333333333333334
210106_at,0.8333333333333334
234293_x_at,0.8333333333333334
1568889_at,0.8333333333333334
228788_at,0.8333333333333334
225763_at,0.8333333333333334
234648_s_at,0.8333333333333334
244427_at,0.8333333333333334
213790_at,0.8333333333333334
241994_at,0.8333333333333334
205839_s_at,0.8333333333333334
208496_x_at,0.8333333333333334
1553646_at,0.8333333333333334
207931_s_at,0.8333333333333334
235287_at,0.8333333333333334
1553856_s_at,0.8333333333333334
218982_s_at,0.8333333333333334
240983_s_at,0.8333333333333334
217875_s_at,0.8333333333333334
243478_at,0.8333333333333334
216611_s_at,0.8333333333333334
233404_at,0.8333333333333334
232083_at,0.8333333333333334
228976_at,0.8333333333333334
239011_at,0.8333333333333334
236141_at,0.8333333333333334
214162_at,0.8333333333333334
239755_at,0.8333333333333334
222774_s_at,0.8333333333333334
242909_at,0.8333333333333334
229570_at,0.8333333333333334
203878_s_at,0.8333333333333334
236466_at,0.8333333333333334
232290_at,0.8333333333333334
231757_at,0.8333333333333334
231040_at,0.8333333333333334
209828_s_at,0.8333333333333334
1557147_a_at,0.8333333333333334
1553196_a_at,0.8333333333333334
204891_s_at,0.8333333333333334
1554967_at,0.8333333333333334
215104_at,0.8333333333333334
213568_at,0.8333333333333334
219181_at,0.8333333333333334
231489_x_at,0.8333333333333334
1552827_s_at,0.8333333333333334
205524_s_at,0.8333333333333334
205200_at,0.8333333333333334
214191_at,0.8333333333333334
208443_x_at,0.8333333333333334
218000_s_at,0.8333333333333334
241752_at,0.8333333333333334
1558460_at,0.8333333333333334
238668_at,0.8333333333333334
1554652_s_at,0.8333333333333334
207236_at,0.8333333333333334
205830_at,0.8333333333333334
229707_at,0.8333333333333334
243144_at,0.8333333333333334
238975_at,0.8333333333333334
239027_at,0.8333333333333334
1557166_at,0.8333333333333334
229130_at,0.8333333333333334
1555748_x_at,0.8333333333333334
216442_x_at,0.8333333333333334
216453_at,0.8333333333333334
216604_s_at,0.8333333333333334
228795_at,0.8333333333333334
243191_at,0.8333333333333334
207547_s_at,0.8333333333333334
210074_at,0.8333333333333334
236500_at,0.8333333333333334
1557283_a_at,0.8333333333333334
223801_s_at,0.8333333333333334
1555324_at,0.8333333333333334
1561596_at,0.8333333333333334
240053_x_at,0.8333333333333334
1570584_at,0.8333333333333334
208609_s_at,0.8333333333333334
220484_at,0.8333333333333334
224051_at,0.8333333333333334
205118_at,0.8333333333333334
222871_at,0.8333333333333334
227173_s_at,0.8333333333333334
229271_x_at,0.8333333333333334
233729_at,0.8333333333333334
231879_at,0.8333333333333334
213412_at,0.8333333333333334
219440_at,0.8333333333333334
205157_s_at,0.75
243446_at,0.75
232330_at,0.75
224774_s_at,0.75
204581_at,0.75
225513_at,0.75
203476_at,0.75
237285_at,0.75
213230_at,0.75
208029_s_at,0.75
205289_at,0.75
1564435_a_at,0.75
207692_s_at,0.75
216052_x_at,0.75
204597_x_at,0.75
220423_at,0.75
218517_at,0.75
240331_at,0.75
203695_s_at,0.75
204944_at,0.75
204210_s_at,0.75
201656_at,0.75
208025_s_at,0.75
236044_at,0.75
204726_at,0.75
200924_s_at,0.75
208020_s_at,0.75
211343_s_at,0.75
243780_at,0.75
203065_s_at,0.75
236198_at,0.75
204990_s_at,0.75
231867_at,0.75
241695_s_at,0.75
1568943_at,0.75
222043_at,0.75
213326_at,0.75
230147_at,0.75
1555736_a_at,0.75
219773_at,0.75
203323_at,0.75
228113_at,0.75
229042_s_at,0.75
230655_at,0.75
226885_at,0.75
204689_at,0.75
213992_at,0.75
237605_at,0.75
243812_at,0.75
212097_at,0.75
202747_s_at,0.75
201469_s_at,0.75
204136_at,0.75
219215_s_at,0.75
1569642_at,0.75
222206_s_at,0.75
1556462_a_at,0.75
214604_at,0.75
237929_at,0.75
204154_at,0.75
1569020_at,0.75
205660_at,0.75
1561044_at,0.75
223666_at,0.75
229312_s_at,0.75
1555175_a_at,0.75
226473_at,0.75
218060_s_at,0.75
239287_at,0.75
1554503_a_at,0.75
209294_x_at,0.75
204580_at,0.75
237784_at,0.75
207390_s_at,0.75
212274_at,0.75
220276_at,0.75
229383_at,0.75
230973_at,0.75
236820_at,0.75
224952_at,0.75
228071_at,0.75
1558832_at,0.75
223503_at,0.75
230245_s_at,0.75
209936_at,0.75
231559_at,0.75
209869_at,0.75
205228_at,0.75
239645_at,0.75
214453_s_at,0.75
239305_at,0.75
223322_at,0.75
216623_x_at,0.75
206760_s_at,0.75
223149_s_at,0.75
234973_at,0.75
218266_s_at,0.75
230269_at,0.75
205255_x_at,0.75
209162_s_at,0.75
204736_s_at,0.75
211651_s_at,0.75
218546_at,0.75
209969_s_at,0.75
228974_at,0.75
229450_at,0.75
208079_s_at,0.75
236947_at,0.75
1562627_at,0.75
213141_at,0.75
225728_at,0.75
234252_at,0.75
234849_at,0.75
215614_at,0.75
230935_at,0.75
244794_at,0.75
1561660_at,0.75
216587_s_at,0.75
236286_at,0.75
226810_at,0.75
210405_x_at,0.75
242435_at,0.75
1560916_a_at,0.75
227460_at,0.75
1558186_s_at,0.75
1564282_a_at,0.75
215440_s_at,0.75
204989_s_at,0.75
227662_at,0.75
220338_at,0.75
231445_at,0.75
1556540_a_at,0.75
242840_at,0.75
214401_at,0.75
207100_s_at,0.75
206965_at,0.75
218542_at,0.75
37145_at,0.75
238847_at,0.75
213122_at,0.75
1560745_at,0.75
204192_at,0.75
211122_s_at,0.75
242579_at,0.75
233154_at,0.75
213599_at,0.75
207357_s_at,0.75
211548_s_at,0.75
1569693_at,0.75
232678_at,0.75
214774_x_at,0.75
204112_s_at,0.75
201506_at,0.75
208084_at,0.75
213797_at,0.75
202869_at,0.75
210843_s_at,0.75
231747_at,0.75
207316_at,0.75
213561_at,0.75
236796_at,0.75
228750_at,0.75
203675_at,0.75
221146_at,0.75
202733_at,0.75
1553732_s_at,0.75
231408_at,0.75
207374_at,0.75
1561897_at,0.75
216733_s_at,0.75
1559254_at,0.75
244172_at,0.75
202497_x_at,0.75
239887_at,0.75
1555731_a_at,0.75
221283_at,0.75
204579_at,0.75
205973_at,0.75
241521_at,0.75
228224_at,0.75
1562787_at,0.75
212909_at,0.75
230464_at,0.75
1558476_at,0.75
204035_at,0.75
219973_at,0.75
229579_s_at,0.75
241078_at,0.75
205987_at,0.75
202952_s_at,0.75
219450_at,0.75
204223_at,0.75
206999_at,0.75
231773_at,0.75
221348_at,0.75
1553729_s_at,0.75
212472_at,0.75
216333_x_at,0.75
237442_at,0.75
200628_s_at,0.75
241177_at,0.75
217428_s_at,0.75
202145_at,0.75
206893_at,0.75
209614_at,0.75
233720_at,0.75
210095_s_at,0.75
214079_at,0.75
238094_at,0.75
209540_at,0.75
200629_at,0.75
231643_s_at,0.75
227318_at,0.75
216373_at,0.75
222722_at,0.75
1564155_x_at,0.75
228082_at,0.75
237124_at,0.75
243052_at,0.75
1569923_s_at,0.75
205495_s_at,0.75
220014_at,0.75
206380_s_at,0.75
206840_at,0.75
215443_at,0.75
234787_at,0.75
227676_at,0.75
214601_at,0.75
202023_at,0.75
1566447_at,0.75
236797_at,0.75
220810_at,0.75
242206_at,0.75
220668_s_at,0.75
216705_s_at,0.75
207402_at,0.75
1563079_at,0.75
206259_at,0.75
212187_x_at,0.75
1553328_a_at,0.75
204874_x_at,0.75
205695_at,0.75
226777_at,0.75
210633_x_at,0.75
229695_at,0.75
208434_at,0.75
237452_at,0.75
230364_at,0.75
218552_at,0.75
1563068_at,0.75
235350_at,0.75
81737_at,0.75
230698_at,0.75
227417_at,0.75
1565578_at,0.75
230560_at,0.75
215602_at,0.75
228600_x_at,0.75
1564236_at,0.75
1569259_at,0.75
231697_s_at,0.75
1557236_at,0.75
220010_at,0.75
1552938_at,0.75
231418_at,0.75
1568611_at,0.75
205782_at,0.75
221239_s_at,0.75
1554420_at,0.75
235521_at,0.75
52837_at,0.75
201766_at,0.75
242303_at,0.75
206541_at,0.75
207023_x_at,0.75
211039_at,0.75
238166_s_at,0.75
202186_x_at,0.75
1554301_at,0.75
1558323_at,0.75
225767_at,0.75
228973_at,0.75
215592_at,0.75
204439_at,0.75
214639_s_at,0.75
1552657_a_at,0.75
210797_s_at,0.75
1554047_at,0.75
224274_at,0.75
206196_s_at,0.75
231599_x_at,0.75
204718_at,0.75
220254_at,0.75
219729_at,0.75
1561789_at,0.75
211835_at,0.75
231088_at,0.75
1559714_at,0.75
228918_at,0.75
209783_at,0.75
203913_s_at,0.75
226279_at,0.75
233969_at,0.75
230858_at,0.75
227985_at,0.75
221127_s_at,0.75
204424_s_at,0.75
1559029_at,0.75
225681_at,0.75
215078_at,0.75
204758_s_at,0.75
1559891_at,0.6666666666666666
208498_s_at,0.6666666666666666
227198_at,0.6666666666666666
1554016_a_at,0.6666666666666666
1557531_a_at,0.6666666666666666
229698_at,0.6666666666666666
219693_at,0.6666666666666666
1555943_at,0.6666666666666666
204647_at,0.6666666666666666
229105_at,0.6666666666666666
232739_at,0.6666666666666666
209546_s_at,0.6666666666666666
211663_x_at,0.6666666666666666
238055_at,0.6666666666666666
207011_s_at,0.6666666666666666
221870_at,0.6666666666666666
1556134_a_at,0.6666666666666666
204030_s_at,0.6666666666666666
230648_at,0.6666666666666666
1562216_at,0.6666666666666666
229441_at,0.6666666666666666
1558766_at,0.6666666666666666
243089_at,0.6666666666666666
227899_at,0.6666666666666666
1558643_s_at,0.6666666666666666
200923_at,0.6666666666666666
224762_at,0.6666666666666666
220253_s_at,0.6666666666666666
1552318_at,0.6666666666666666
229134_at,0.6666666666666666
235401_s_at,0.6666666666666666
240695_at,0.6666666666666666
238458_at,0.6666666666666666
214433_s_at,0.6666666666666666
1554969_x_at,0.6666666666666666
236565_s_at,0.6666666666666666
242874_at,0.6666666666666666
1554655_a_at,0.6666666666666666
243729_at,0.6666666666666666
218943_s_at,0.6666666666666666
1562688_at,0.6666666666666666
209074_s_at,0.6666666666666666
1556711_at,0.6666666666666666
207020_at,0.6666666666666666
204972_at,0.6666666666666666
244023_at,0.6666666666666666
243185_at,0.6666666666666666
209763_at,0.6666666666666666
222891_s_at,0.6666666666666666
213075_at,0.6666666666666666
1559532_at,0.6666666666666666
1553051_s_at,0.6666666666666666
223395_at,0.6666666666666666
235385_at,0.6666666666666666
223059_s_at,0.6666666666666666
240815_at,0.6666666666666666
210163_at,0.6666666666666666
219777_at,0.6666666666666666
230770_at,0.6666666666666666
209588_at,0.6666666666666666
241450_at,0.6666666666666666
203914_x_at,0.6666666666666666
212224_at,0.6666666666666666
1563709_at,0.6666666666666666
1552991_at,0.6666666666666666
236718_at,0.6666666666666666
203153_at,0.6666666666666666
234166_at,0.6666666666666666
219313_at,0.6666666666666666
207675_x_at,0.6666666666666666
233139_at,0.6666666666666666
215857_at,0.6666666666666666
232639_at,0.6666666666666666
225354_s_at,0.6666666666666666
1557241_a_at,0.6666666666666666
207003_at,0.6666666666666666
216950_s_at,0.6666666666666666
238557_at,0.6666666666666666
209875_s_at,0.6666666666666666
214175_x_at,0.6666666666666666
208490_x_at,0.6666666666666666
1557616_at,0.6666666666666666
201860_s_at,0.6666666666666666
223878_at,0.6666666666666666
201641_at,0.6666666666666666
219872_at,0.6666666666666666
1555007_s_at,0.6666666666666666
239467_at,0.6666666666666666
236562_at,0.6666666666666666
1553808_a_at,0.6666666666666666
224401_s_at,0.6666666666666666
226702_at,0.6666666666666666
215715_at,0.6666666666666666
243771_at,0.6666666666666666
202859_x_at,0.6666666666666666
228564_at,0.6666666666666666
1568780_at,0.6666666666666666
205948_at,0.6666666666666666
241811_x_at,0.6666666666666666
212151_at,0.6666666666666666
211313_s_at,0.6666666666666666
228979_at,0.6666666666666666
221444_at,0.6666666666666666
206349_at,0.6666666666666666
1554771_at,0.6666666666666666
204747_at,0.6666666666666666
239205_s_at,0.6666666666666666
215891_s_at,0.6666666666666666
210219_at,0.6666666666666666
231726_at,0.6666666666666666
215307_at,0.6666666666666666
208247_at,0.6666666666666666
206879_s_at,0.6666666666666666
215534_at,0.6666666666666666
227697_at,0.6666666666666666
226237_at,0.6666666666666666
205043_at,0.6666666666666666
238933_at,0.6666666666666666
211165_x_at,0.6666666666666666
1565895_at,0.6666666666666666
1561368_at,0.6666666666666666
1569607_s_at,0.6666666666666666
205866_at,0.6666666666666666
217681_at,0.6666666666666666
206067_s_at,0.6666666666666666
211506_s_at,0.6666666666666666
229004_at,0.6666666666666666
230180_at,0.6666666666666666
37892_at,0.6666666666666666
240525_at,0.6666666666666666
219209_at,0.6666666666666666
202238_s_at,0.6666666666666666
212594_at,0.6666666666666666
1553809_a_at,0.6666666666666666
230900_at,0.6666666666666666
228703_at,0.6666666666666666
204533_at,0.6666666666666666
1557491_at,0.6666666666666666
204962_s_at,0.6666666666666666
230398_at,0.5833333333333334
1566428_at,0.5833333333333334
1563392_at,0.5833333333333334
1556350_a_at,0.5833333333333334
213110_s_at,0.5833333333333334
219574_at,0.5833333333333334
204288_s_at,0.5833333333333334
201309_x_at,0.5833333333333334
214602_at,0.5833333333333334
232843_s_at,0.5833333333333334
213664_at,0.5833333333333334
202672_s_at,0.5833333333333334
236623_at,0.5833333333333334
210413_x_at,0.5833333333333334
228376_at,0.5833333333333334
231657_s_at,0.5833333333333334
201008_s_at,0.5833333333333334
240265_at,0.5833333333333334
242625_at,0.5833333333333334
212886_at,0.5833333333333334
202007_at,0.5833333333333334
214641_at,0.5833333333333334
242583_at,0.5833333333333334
205943_at,0.5833333333333334
1554142_at,0.5833333333333334
234306_s_at,0.5833333333333334
232722_at,0.5833333333333334
239903_at,0.5833333333333334
205131_x_at,0.5833333333333334
243541_at,0.5833333333333334
217153_at,0.5833333333333334
227826_s_at,0.5833333333333334
204992_s_at,0.5833333333333334
1554110_at,0.5833333333333334
206558_at,0.5833333333333334
1557287_at,0.5833333333333334
201579_at,0.5833333333333334
1558556_at,0.5833333333333334
204913_s_at,0.5833333333333334
212353_at,0.5833333333333334
236099_at,0.5833333333333334
207973_x_at,0.5833333333333334
228617_at,0.5833333333333334
210237_at,0.5833333333333334
213451_x_at,0.5833333333333334
203789_s_at,0.5
210809_s_at,0.5
201438_at,0.5
1558995_at,0.5
203470_s_at,0.5
237010_at,0.5
226444_at,0.5
219841_at,0.5
244592_at,0.5
236199_at,0.5
227609_at,0.5
214930_at,0.5
203471_s_at,0.4166666666666667
242916_at,0.4166666666666667
229681_at,0.4166666666666667
202052_s_at,0.4166666666666667
241278_at,0.4166666666666667
240839_at,0.4166666666666667
214400_at,0.4166666666666667
1553997_a_at,0.3333333333333333
211571_s_at,0.3333333333333333
232286_at,0.3333333333333333
1561642_at,0.3333333333333333
222178_s_at,0.25
217422_s_at,0.25
1561378_at,0.25
